True clone	Inf clone	GE	Annotation
#Clo30	#CloM5Sub2CloM4Sub2CloM7Sub4CloM1Sub3CloM3Sub2CloM2Sub3CloM9Sub2CloM8Sub3	4	Initial
#Clo37	#CloM5Sub2CloM4Sub2CloM7Sub4CloM1Sub3CloM3Sub2CloM2Sub3CloM9Sub2CloM8Sub3	6	Initial
#Clo35	#CloM5Sub2CloM4Sub2CloM7Sub4CloM1Sub3CloM3Sub2CloM2Sub3CloM9Sub2CloM8Sub3	6	Initial
#Clo32	#CloM5Sub3CloM4Sub3CloM7Sub2CloM6Sub2CloM1Sub4CloM3Sub3CloM2Sub4CloM9Sub3CloM8Sub4	3	Initial
#Clo24	#CloM5Sub2CloM4Sub2CloM7Sub4CloM1Sub3CloM3Sub2CloM2Sub3CloM9Sub2CloM8Sub3	4	Initial
#Clo25	#CloM6Sub1	2	Initial
#Clo27	#CloM5Sub2CloM4Sub2CloM7Sub4CloM1Sub3CloM3Sub2CloM2Sub3CloM9Sub2CloM8Sub3	3	Initial
#Clo20	#CloM5Sub2CloM4Sub2CloM7Sub4CloM1Sub3CloM3Sub2CloM2Sub3CloM9Sub2CloM8Sub3	4	Initial
#Clo21	#CloM5Sub2CloM4Sub2CloM7Sub4CloM1Sub3CloM3Sub2CloM2Sub3CloM9Sub2CloM8Sub3	8	Initial
#Clo22	#CloM5Sub2CloM4Sub2CloM7Sub4CloM1Sub3CloM3Sub2CloM2Sub3CloM9Sub2CloM8Sub3	5	Initial
#Clo49	#CloPSec1CloPSec2	1	Initial
#Clo46	#CloM5Sub2CloM4Sub2CloM7Sub4CloM1Sub3CloM3Sub2CloM2Sub3CloM9Sub2CloM8Sub3	8	Initial
#Clo44	#CloM5Sub2CloM4Sub2CloM7Sub4CloM1Sub3CloM3Sub2CloM2Sub3CloM9Sub2CloM8Sub3	7	Initial
#Clo42Clo33	#CloM5Sub2CloM4Sub2CloM7Sub4CloM1Sub3CloM3Sub2CloM2Sub3CloM9Sub2CloM8Sub3	3	Initial
#Clo41	#CloM5Sub2CloM4Sub2CloM7Sub4CloM1Sub3CloM3Sub2CloM2Sub3CloM9Sub2CloM8Sub3	7	Initial
#Clo28	#CloM5Sub2CloM4Sub2CloM7Sub4CloM1Sub3CloM3Sub2CloM2Sub3CloM9Sub2CloM8Sub3	7	Initial
#Clo39	#CloM5Sub2CloM4Sub2CloM7Sub4CloM1Sub3CloM3Sub2CloM2Sub3CloM9Sub2CloM8Sub3	8	Initial
#Clo34	#CloM3Sub1	6	Initial
#Clo14	#CloM9Sub1	8	Initial
#Clo17	#CloM5Sub2CloM4Sub2CloM7Sub4CloM1Sub3CloM3Sub2CloM2Sub3CloM9Sub2CloM8Sub3	5	Initial
#Clo16	#CloM5Sub2CloM4Sub2CloM7Sub4CloM1Sub3CloM3Sub2CloM2Sub3CloM9Sub2CloM8Sub3	7	Initial
#Clo31	#CloM5Sub3CloM4Sub3CloM7Sub2CloM6Sub2CloM1Sub4CloM3Sub3CloM2Sub4CloM9Sub3CloM8Sub4	5	Initial
#Clo51	#CloM5Sub3CloM4Sub3CloM7Sub2CloM6Sub2CloM1Sub4CloM3Sub3CloM2Sub4CloM9Sub3CloM8Sub4	0	Initial
#Clo53	#CloM5Sub3CloM4Sub3CloM7Sub2CloM6Sub2CloM1Sub4CloM3Sub3CloM2Sub4CloM9Sub3CloM8Sub4	1	Initial
#Clo19	#CloM5Sub2CloM4Sub2CloM7Sub4CloM1Sub3CloM3Sub2CloM2Sub3CloM9Sub2CloM8Sub3	4	Initial
#Clo53	#CloM1Sub1	8	ExtraInf
#Clo53	#CloM8Sub1	3	ExtraInf
#Clo53	#CloM2Sub2	5	ExtraInf
#Clo53	#CloM7Sub5CloM1Sub2CloM2Sub1	3	ExtraInf
#Clo53	#CloM7Sub1CloM8Sub2	2	ExtraInf
#Clo53	#CloM5Sub1	6	ExtraInf
#Clo53	#CloM7Sub3	9	ExtraInf
#Clo31	#CloM4Sub1	5	ExtraInf
