True clone	Inf clone	GE	Annotation
#Clo30	#CloPSec1Sub3CloM5Sub2CloM4Sub3CloM8Sub2	2	Initial
#Clo28	#CloM4Sub2	3	Initial
#Clo24Clo44	#CloPSec2Sub3CloM1Sub2	2	Initial
#Clo25	#CloPSec1Sub3CloM5Sub2CloM4Sub3CloM8Sub2	3	Initial
#Clo26	#CloM4Sub2	1	Initial
#Clo20	#CloM6Sub1	2	Initial
#Clo21	#CloPSec1Sub4CloPSec2Sub4CloM5Sub4CloM4Sub4CloM7Sub2CloM6Sub2CloM1Sub3CloM2Sub3CloM8Sub3	5	Initial
#Clo46	#CloPSec1Sub3CloM5Sub2CloM4Sub3CloM8Sub2	1	Initial
#Clo42	#CloPSec2Sub3CloM1Sub2	4	Initial
#Clo40	#CloPSec2Sub3CloM1Sub2	5	Initial
#Clo39	#CloPSec2Sub3CloM1Sub2	4	Initial
#Clo13	#CloPSec1Sub3CloM5Sub2CloM4Sub3CloM8Sub2	6	Initial
#Clo15	#CloPSec1Sub3CloM5Sub2CloM4Sub3CloM8Sub2	5	Initial
#Clo22	#CloPSec2Sub3CloM1Sub2	3	Initial
#Clo17	#CloPSec1Sub3CloM5Sub2CloM4Sub3CloM8Sub2	4	Initial
#Clo16	#CloPSec1Sub4CloPSec2Sub4CloM5Sub4CloM4Sub4CloM7Sub2CloM6Sub2CloM1Sub3CloM2Sub3CloM8Sub3	7	Initial
#Clo32	#CloM2Sub1	3	Initial
#Clo31	#CloM3	0	Initial
#Clo37	#CloPSec1Sub4CloPSec2Sub4CloM5Sub4CloM4Sub4CloM7Sub2CloM6Sub2CloM1Sub3CloM2Sub3CloM8Sub3	3	Initial
#Clo35	#CloM1Sub1	6	Initial
#Clo34	#CloM2Sub2	3	Initial
#Clo18	#CloM6Sub1	1	Initial
#Clo37	#CloPSec1Sub2CloPSec2Sub2	5	ExtraInf
#Clo37	#CloPSec2Sub1	7	ExtraInf
#Clo13	#CloM8Sub1	9	ExtraInf
#Clo17	#CloM7Sub1	8	ExtraInf
#Clo37	#CloPSec1Sub1	6	ExtraInf
#Clo37	#CloM4Sub1	6	ExtraInf
#Clo21	#CloM5Sub3	6	ExtraInf
#Clo37	#CloM5Sub1	4	ExtraInf
