True clone	Inf clone	GE	Annotation
#Tru9	#CloR5Sub1	11	Initial
#Tru110	#CloR1Sub3CloR2Sub3CloR3Sub4CloR4Sub4CloR5Sub4CloR6Sub3CloR7Sub2CloR8Sub2CloR9Sub3CloR11Sub3	13	Initial
#Tru202	#CloR1Sub3CloR2Sub3CloR3Sub4CloR4Sub4CloR5Sub4CloR6Sub3CloR7Sub2CloR8Sub2CloR9Sub3CloR11Sub3	2	Initial
#Tru205	#CloR1Sub3CloR2Sub3CloR3Sub4CloR4Sub4CloR5Sub4CloR6Sub3CloR7Sub2CloR8Sub2CloR9Sub3CloR11Sub3	11	Initial
#Tru112	#CloR1Sub3CloR2Sub3CloR3Sub4CloR4Sub4CloR5Sub4CloR6Sub3CloR7Sub2CloR8Sub2CloR9Sub3CloR11Sub3	10	Initial
#Tru204	#CloR10Sub3	13	Initial
#Tru10	#CloR1Sub3CloR2Sub3CloR3Sub4CloR4Sub4CloR5Sub4CloR6Sub3CloR7Sub2CloR8Sub2CloR9Sub3CloR11Sub3	7	Initial
#Tru8	#CloR9Sub2	17	Initial
#Tru5	#CloR1Sub3CloR2Sub3CloR3Sub4CloR4Sub4CloR5Sub4CloR6Sub3CloR7Sub2CloR8Sub2CloR9Sub3CloR11Sub3	9	Initial
#Tru4	#CloR1Sub1CloR2Sub1	11	Initial
#Tru101	#CloR1Sub3CloR2Sub3CloR3Sub4CloR4Sub4CloR5Sub4CloR6Sub3CloR7Sub2CloR8Sub2CloR9Sub3CloR11Sub3	0	Initial
#Tru103	#CloR1Sub3CloR2Sub3CloR3Sub4CloR4Sub4CloR5Sub4CloR6Sub3CloR7Sub2CloR8Sub2CloR9Sub3CloR11Sub3	1	Initial
#Tru202	#CloR6Sub1	11	ExtraInf
#Tru101	#CloR10Sub2	16	ExtraInf
#Tru103	#CloR5Sub3CloR6Sub2CloR7Sub1	10	ExtraInf
#Tru101	#CloR3Sub1CloR4Sub1	11	ExtraInf
#Tru10	#CloR11Sub1	11	ExtraInf
#Tru5	#CloR8Sub1	10	ExtraInf
#Tru9	#CloR9Sub1CloR10Sub1	16	ExtraInf
#Tru101	#CloR1Sub2CloR2Sub2CloR3Sub3CloR4Sub3CloR5Sub2CloR11Sub2	11	ExtraInf
#Tru112	#CloR3Sub2CloR4Sub2	11	ExtraInf
