True clone	Inf clone	GE	Annotation
#Clo28	#Clo17	1	Initial
#Clo25	#Clo20	3	Initial
#Clo26	#Clo17	1	Initial
#Clo20	#Clo14	3	Initial
#Clo21	#Clo20	1	Initial
#Clo23	#Clo20	2	Initial
#Clo43	#Clo15	4	Initial
#Clo41	#Clo15	1	Initial
#Clo5	#Clo8	1	Initial
#Clo7	#Clo8	4	Initial
#Clo9	#Clo8	1	Initial
#Clo12	#Clo14	2	Initial
#Clo11	#Clo8	2	Initial
#Clo38	#Clo3	2	Initial
#Clo14	#Clo14	3	Initial
#Clo16	#Clo14	1	Initial
#Clo33	#Clo18	1	Initial
#Clo18	#Clo14	2	Initial
#Clo31	#Clo18	1	Initial
#Clo30	#Clo17	2	Initial
#Clo36	#Clo3	1	Initial
#Clo35	#Clo18	2	Initial
