True clone	Inf clone	GE	Annotation
#Clo42	#Clo13	2	Initial
#Clo24	#Clo5	1	Initial
#Clo26	#Clo2	1	Initial
#Clo21	#Clo8	2	Initial
#Clo23	#Clo2	2	Initial
#Clo28	#Clo13	0	Initial
#Clo40	#Clo14	2	Initial
#Clo13	#Clo2	3	Initial
#Clo12	#Clo2	4	Initial
#Clo11	#Clo15	0	Initial
#Clo38	#Clo13	6	Initial
#Clo15	#Clo2	2	Initial
#Clo16	#Clo3	0	Initial
#Clo19	#Clo8	2	Initial
#Clo18	#Clo3	1	Initial
#Clo31	#Clo13	5	Initial
#Clo30	#Clo13	1	Initial
#Clo36	#Clo2	1	Initial
#Clo35	#Clo18	4	Initial
#Clo34	#Clo12	9	Initial
#Clo33	#Clo13	4	Initial
