True clone	Inf clone	GE	Annotation
#Clo25	#Clo12	1	Initial
#Clo27	#Clo12	1	Initial
#Clo20	#Clo8	2	Initial
#Clo49	#Clo13	3	Initial
#Clo47	#Clo7	3	Initial
#Clo45	#Clo6	3	Initial
#Clo43	#Clo4	1	Initial
#Clo40	#Clo13	2	Initial
#Clo41	#Clo14	4	Initial
#Clo8	#Clo6	1	Initial
#Clo29	#Clo12	2	Initial
#Clo11	#Clo14	2	Initial
#Clo10	#Clo6	2	Initial
#Clo13	#Clo14	1	Initial
#Clo38	#Clo13	1	Initial
#Clo15	#Clo3	0	Initial
#Clo22	#Clo7	1	Initial
#Clo16	#Clo8	4	Initial
#Clo32	#Clo11	1	Initial
#Clo30	#Clo11	3	Initial
#Clo36	#Clo13	0	Initial
#Clo35	#Clo16	0	Initial
#Clo34	#Clo11	3	Initial
#Clo18	#Clo8	2	Initial
