True clone	Inf clone	GE	Annotation
#Clo28	#Clo11	2	Initial
#Clo24	#Clo11	2	Initial
#Clo26	#Clo11	1	Initial
#Clo21	#Clo10	5	Initial
#Clo22	#Clo11	1	Initial
#Clo29	#Clo16	1	Initial
#Clo9	#Clo4	0	Initial
#Clo12	#Clo6	3	Initial
#Clo10	#Clo6	3	Initial
#Clo39	#Clo4	1	Initial
#Clo14	#Clo6	3	Initial
#Clo17	#Clo7	2	Initial
#Clo16	#Clo5	2	Initial
#Clo19	#Clo5	5	Initial
#Clo32	#Clo12	0	Initial
#Clo31	#Clo16	1	Initial
#Clo37	#Clo3	1	Initial
#Clo35	#Clo3	0	Initial
#Clo34	#Clo11	9	Initial
#Clo18	#Clo5	1	Initial
