True clone	Inf clone	GE	Annotation
#Clo30	#Clo18	4	Initial
#Clo37	#Clo8	5	Initial
#Clo22	#Clo16	2	Initial
#Clo34	#Clo15	15	Initial
#Clo25	#Clo8	0	Initial
#Clo26	#Clo18	2	Initial
#Clo20	#Clo16	1	Initial
#Clo49	#Clo15	13	Initial
#Clo47	#Clo12	7	Initial
#Clo28	#Clo18	3	Initial
#Clo43	#Clo8	2	Initial
#Clo40	#Clo12	3	Initial
#Clo41	#Clo15	0	Initial
#Clo12	#Clo3	0	Initial
#Clo13	#Clo12	1	Initial
#Clo38	#Clo12	7	Initial
#Clo15	#Clo12	2	Initial
#Clo16	#Clo5	2	Initial
#Clo19	#Clo5	3	Initial
#Clo31	#Clo5	6	Initial
#Clo23	#Clo9	0	Initial
#Clo51	#Clo15	7	Initial
#Clo35	#Clo8	6	Initial
#Clo18	#Clo5	1	Initial
#Clo31	#Clo7	7	ExtraInf
#Clo38	#Clo13	7	ExtraInf
