True clone	Inf clone	GE	Annotation
#Clo25	#Clo13	1	Initial
#Clo27	#Clo13	1	Initial
#Clo20	#Clo7	2	Initial
#Clo49	#Clo12	3	Initial
#Clo47	#Clo3	3	Initial
#Clo45	#Clo10	2	Initial
#Clo43	#Clo4	0	Initial
#Clo40	#Clo12	2	Initial
#Clo41	#Clo15	4	Initial
#Clo8	#Clo10	0	Initial
#Clo29	#Clo13	2	Initial
#Clo11	#Clo15	2	Initial
#Clo10	#Clo10	1	Initial
#Clo13	#Clo15	1	Initial
#Clo38	#Clo12	1	Initial
#Clo15	#Clo3	1	Initial
#Clo22	#Clo7	3	Initial
#Clo16	#Clo7	4	Initial
#Clo32	#Clo14	1	Initial
#Clo30	#Clo14	3	Initial
#Clo36	#Clo12	0	Initial
#Clo35	#Clo17	0	Initial
#Clo34	#Clo14	3	Initial
#Clo18	#Clo7	2	Initial
