True clone	Inf clone	GE	Annotation
#Clo29	#Clo8	2	Initial
#Clo25	#Clo5	1	Initial
#Clo27	#Clo8	0	Initial
#Clo20	#Clo14	4	Initial
#Clo22	#Clo14	5	Initial
#Clo23	#Clo5	1	Initial
#Clo44	#Clo5	4	Initial
#Clo41	#Clo12	2	Initial
#Clo9	#Clo4	3	Initial
#Clo13	#Clo4	4	Initial
#Clo11	#Clo4	3	Initial
#Clo39	#Clo12	1	Initial
#Clo15	#Clo7	5	Initial
#Clo14	#Clo8	4	Initial
#Clo16	#Clo14	4	Initial
#Clo18	#Clo14	3	Initial
#Clo31	#Clo9	7	Initial
#Clo30	#Clo9	7	Initial
#Clo37	#Clo12	1	Initial
#Clo34	#Clo4	5	Initial
#Clo33	#Clo9	8	Initial
