True clone	Inf clone	GE	Annotation
#Clo29	#Clo10	1	Initial
#Clo24	#Clo6	3	Initial
#Clo26	#Clo6	3	Initial
#Clo21	#Clo8	2	Initial
#Clo48	#Clo10	1	Initial
#Clo43	#Clo9	3	Initial
#Clo41	#Clo9	4	Initial
#Clo9	#Clo10	6	Initial
#Clo8	#Clo9	3	Initial
#Clo28	#Clo9	3	Initial
#Clo14	#Clo13	0	Initial
#Clo11	#Clo10	4	Initial
#Clo39	#Clo18	0	Initial
#Clo12	#Clo13	1	Initial
#Clo22	#Clo6	3	Initial
#Clo17	#Clo8	0	Initial
#Clo16	#Clo12	1	Initial
#Clo19	#Clo8	1	Initial
#Clo32	#Clo4	5	Initial
#Clo30	#Clo4	5	Initial
#Clo37	#Clo18	2	Initial
#Clo35	#Clo18	2	Initial
#Clo34	#Clo4	6	Initial
