True clone	Inf clone	GE	Annotation
#Clone1	#clo2	6	Initial
#Clone2	#clo2	7	Initial
#Clone3	#clo2	6	Initial
#Clone4	#clo2	1	Initial
#Clone5	#clo2	9	Initial
#Clone6	#clo4	0	Initial
#Clone7	#clo2	8	Initial
#Clone8	#clo2	5	Initial
#Clone9	#clo2	4	Initial
#Clone10	#clo10	3	Initial
#Clone11	#clo2	5	Initial
#Clone12	#clo2	6	Initial
#Clone13	#clo2	6	Initial
#Clone14	#clo2	4	Initial
#Clone15	#clo2	8	Initial
#Clone16	#clo10	2	Initial
#Clone17	#clo7	2	Initial
#Clone18	#clo2	5	Initial
#Clone19	#clo4	2	Initial
#Clone20	#clo2	5	Initial
#Clone21	#clo2	6	Initial
#Clone22	#clo3	2	Initial
