True clone	Inf clone	GE	Annotation
#Clone1	#clo9	4	Initial
#Clone2	#clo1	6	Initial
#Clone3	#clo6	6	Initial
#Clone4	#clo1	1	Initial
#Clone5	#clo9	6	Initial
#Clone6	#clo6	7	Initial
#Clone7	#clo6	5	Initial
#Clone8	#clo9	5	Initial
#Clone9	#clo9	2	Initial
#Clone10	#clo3	5	Initial
#Clone11	#clo6	6	Initial
#Clone12	#clo6	9	Initial
#Clone13	#clo6	6	Initial
#Clone14	#clo3	7	Initial
#Clone15	#clo10	2	Initial
#Clone16	#clo6	7	Initial
#Clone17	#clo9	6	Initial
#Clone18	#clo9	10	Initial
#Clone19	#clo9	7	Initial
#Clone20	#clo9	9	Initial
#Clone21	#clo6	3	Initial
