True clone	Inf clone	GE	Annotation
#Clone1	#clo5	0	Initial
#Clone2	#clo5	4	Initial
#Clone3	#clo4	6	Initial
#Clone4	#clo4	5	Initial
#Clone5	#clo3	7	Initial
#Clone6	#clo8	5	Initial
#Clone7	#clo8	3	Initial
#Clone8	#clo8	4	Initial
#Clone9	#clo3	11	Initial
#Clone10	#clo8	2	Initial
#Clone11	#clo3	5	Initial
#Clone12	#clo3	1	Initial
#Clone13	#clo11	6	Initial
#Clone14	#clo11	7	Initial
#Clone15	#clo3	3	Initial
#Clone16	#clo7	5	Initial
#Clone17	#clo4	7	Initial
#Clone18	#clo4	6	Initial
#Clone19	#clo4	6	Initial
#Clone20	#clo3	6	Initial
#Clone21	#clo4	5	Initial
#Clone22	#clo2	5	Initial
#Clone23	#clo3	9	Initial
#Clone24	#clo7	6	Initial
