True clone	Inf clone	GE	Annotation
#Clone1	#clo6	1	Initial
#Clone2	#clo10	4	Initial
#Clone3	#clo10	1	Initial
#Clone4	#clo10	6	Initial
#Clone5	#clo10	5	Initial
#Clone6	#clo6	4	Initial
#Clone7	#clo5	5	Initial
#Clone8	#clo5	3	Initial
#Clone9	#clo3	2	Initial
#Clone10	#clo5	0	Initial
#Clone11	#clo10	7	Initial
#Clone12	#clo10	9	Initial
#Clone13	#clo10	2	Initial
#Clone14	#clo8	2	Initial
#Clone15	#clo8	6	Initial
#Clone16	#clo10	8	Initial
#Clone17	#clo10	7	Initial
#Clone18	#clo5	2	Initial
#Clone19	#clo8	5	Initial
#Clone20	#clo5	4	Initial
#Clone21	#clo10	7	Initial
#Clone22	#clo2	2	Initial
#Clone23	#clo5	1	Initial
