True clone	Inf clone	GE	Annotation
#Clone1	#clo6	2	Initial
#Clone2	#clo10	2	Initial
#Clone3	#clo14	3	Initial
#Clone4	#clo14	6	Initial
#Clone5	#clo8	1	Initial
#Clone6	#clo14	4	Initial
#Clone7	#clo10	5	Initial
#Clone8	#clo7	3	Initial
#Clone9	#clo10	5	Initial
#Clone10	#clo10	7	Initial
#Clone11	#clo13	1	Initial
#Clone12	#clo13	4	Initial
#Clone13	#clo1	3	Initial
#Clone14	#clo7	6	Initial
#Clone15	#clo15	4	Initial
#Clone16	#clo14	2	Initial
#Clone17	#clo13	5	Initial
#Clone18	#clo13	3	Initial
#Clone19	#clo13	3	Initial
#Clone20	#clo15	6	Initial
#Clone21	#clo15	5	Initial
#Clone22	#clo10	1	Initial
#Clone23	#clo11	2	Initial
#Clone24	#clo12	2	Initial
#Clone25	#clo12	3	Initial
#Clone26	#clo11	3	Initial
#Clone27	#clo13	1	Initial
#Clone28	#clo5	0	Initial
#Clone29	#clo13	1	Initial
#Clone30	#clo13	3	Initial
#Clone31	#clo10	2	Initial
#Clone32	#clo3	2	Initial
#Clone33	#clo3	7	Initial
#Clone34	#clo3	3	Initial
#Clone35	#clo9	0	Initial
#Clone36	#clo9	4	Initial
#Clone37	#clo9	1	Initial
#Clone38	#clo5	2	Initial
#Clone39	#clo9	5	Initial
#Clone40	#clo5	4	Initial
#Clone41	#clo5	6	Initial
#Clone42	#clo2	2	Initial
#Clone43	#clo10	4	Initial
#Clone44	#clo2	4	Initial
