True clone	Inf clone	GE	Annotation
#Clone1	#clo17	4	Initial
#Clone2	#clo5	0	Initial
#Clone3	#clo7	3	Initial
#Clone4	#clo9	0	Initial
#Clone5	#clo11	0	Initial
#Clone6	#clo9	1	Initial
#Clone7	#clo7	4	Initial
#Clone8	#clo9	6	Initial
#Clone9	#clo15	4	Initial
#Clone10	#clo17	5	Initial
#Clone11	#clo2	2	Initial
#Clone12	#clo17	2	Initial
#Clone13	#clo7	8	Initial
#Clone14	#clo13	2	Initial
#Clone15	#clo13	6	Initial
#Clone16	#clo13	3	Initial
#Clone17	#clo11	12	Initial
#Clone18	#clo11	10	Initial
#Clone19	#clo11	9	Initial
#Clone20	#clo11	5	Initial
#Clone21	#clo11	8	Initial
#Clone22	#clo11	6	Initial
#Clone23	#clo13	8	Initial
#Clone24	#clo8	3	Initial
#Clone25	#clo17	4	Initial
#Clone26	#clo17	11	Initial
#Clone27	#clo4	2	Initial
#Clone28	#clo2	5	Initial
#Clone29	#clo10	3	Initial
#Clone30	#clo10	6	Initial
#Clone31	#clo7	7	Initial
#Clone32	#clo10	8	Initial
#Clone33	#clo10	9	Initial
#Clone34	#clo7	15	Initial
#Clone35	#clo10	10	Initial
#Clone36	#clo7	4	Initial
#Clone37	#clo3	2	Initial
#Clone38	#clo3	4	Initial
#Clone39	#clo3	14	Initial
