True clone	Inf clone	GE	Annotation
#Clone1	#clo7	1	Initial
#Clone2	#clo7	6	Initial
#Clone3	#clo6	11	Initial
#Clone4	#clo7	4	Initial
#Clone5	#clo6	5	Initial
#Clone6	#clo9	1	Initial
#Clone7	#clo8	6	Initial
#Clone8	#clo6	6	Initial
#Clone9	#clo8	5	Initial
#Clone10	#clo9	6	Initial
#Clone11	#clo6	7	Initial
#Clone12	#clo8	2	Initial
#Clone13	#clo6	10	Initial
#Clone14	#clo9	2	Initial
#Clone15	#clo8	1	Initial
#Clone16	#clo14	13	Initial
#Clone17	#clo14	8	Initial
#Clone18	#clo14	11	Initial
#Clone19	#clo14	14	Initial
#Clone20	#clo13	0	Initial
#Clone21	#clo13	2	Initial
#Clone22	#clo6	8	Initial
#Clone23	#clo6	9	Initial
#Clone24	#clo10	0	Initial
#Clone25	#clo6	3	Initial
#Clone26	#clo8	5	Initial
#Clone27	#clo3	1	Initial
#Clone28	#clo6	0	Initial
#Clone29	#clo3	9	Initial
#Clone30	#clo3	6	Initial
#Clone31	#clo3	3	Initial
#Clone32	#clo11	5	Initial
#Clone33	#clo3	8	Initial
#Clone34	#clo11	3	Initial
#Clone35	#clo11	7	Initial
#Clone36	#clo11	5	Initial
#Clone37	#clo4	3	Initial
#Clone38	#clo6	10	Initial
#Clone39	#clo4	8	Initial
#Clone40	#clo4	6	Initial
