True clone	Inf clone	GE	Annotation
#Clone1	#clo6	4	Initial
#Clone2	#clo1	9	Initial
#Clone3	#clo6	5	Initial
#Clone4	#clo1	12	Initial
#Clone5	#clo6	11	Initial
#Clone6	#clo6	10	Initial
#Clone7	#clo6	9	Initial
#Clone8	#clo11	7	Initial
#Clone9	#clo8	3	Initial
#Clone10	#clo8	5	Initial
#Clone11	#clo8	4	Initial
#Clone12	#clo1	6	Initial
#Clone13	#clo1	7	Initial
#Clone14	#clo1	9	Initial
#Clone15	#clo1	10	Initial
#Clone16	#clo13	0	Initial
#Clone17	#clo1	0	Initial
#Clone18	#clo1	3	Initial
#Clone19	#clo13	3	Initial
#Clone20	#clo1	5	Initial
#Clone21	#clo13	5	Initial
#Clone22	#clo13	7	Initial
#Clone23	#clo1	6	Initial
#Clone24	#clo11	3	Initial
#Clone25	#clo11	2	Initial
#Clone26	#clo1	3	Initial
#Clone27	#clo11	5	Initial
#Clone28	#clo9	2	Initial
#Clone29	#clo8	6	Initial
#Clone30	#clo9	7	Initial
#Clone31	#clo9	6	Initial
#Clone32	#clo1	9	Initial
#Clone33	#clo9	5	Initial
#Clone34	#clo2	5	Initial
#Clone35	#clo2	10	Initial
#Clone36	#clo10	1	Initial
#Clone37	#clo10	3	Initial
#Clone38	#clo8	7	Initial
#Clone39	#clo10	6	Initial
#Clone40	#clo10	10	Initial
#Clone41	#clo3	5	Initial
#Clone42	#clo1	5	Initial
#Clone43	#clo2	9	Initial
#Clone44	#clo2	7	Initial
