True clone	Inf clone	GE	Annotation
#Clone1	#clo4	2	Initial
#Clone2	#clo6	4	Initial
#Clone3	#clo13	6	Initial
#Clone4	#clo6	0	Initial
#Clone5	#clo13	4	Initial
#Clone6	#clo3	0	Initial
#Clone7	#clo13	6	Initial
#Clone8	#clo3	2	Initial
#Clone9	#clo13	3	Initial
#Clone10	#clo1	3	Initial
#Clone11	#clo13	4	Initial
#Clone12	#clo9	1	Initial
#Clone13	#clo8	0	Initial
#Clone14	#clo8	1	Initial
#Clone15	#clo10	0	Initial
#Clone16	#clo8	2	Initial
#Clone17	#clo5	0	Initial
#Clone18	#clo8	3	Initial
#Clone19	#clo5	4	Initial
#Clone20	#clo5	2	Initial
#Clone21	#clo2	0	Initial
#Clone22	#clo13	3	Initial
#Clone23	#clo7	0	Initial
#Clone24	#clo6	3	Initial
#Clone25	#clo7	3	Initial
#Clone26	#clo3	3	Initial
#Clone27	#clo6	1	Initial
