True clone	Inf clone	GE	Annotation
#Clone1	#clo6	6	Initial
#Clone2	#clo6	13	Initial
#Clone3	#clo6	11	Initial
#Clone4	#clo5	8	Initial
#Clone5	#clo6	9	Initial
#Clone6	#clo6	7	Initial
#Clone7	#clo5	8	Initial
#Clone8	#clo8	2	Initial
#Clone9	#clo9	8	Initial
#Clone10	#clo8	6	Initial
#Clone11	#clo8	11	Initial
#Clone12	#clo9	11	Initial
#Clone13	#clo8	7	Initial
#Clone14	#clo8	9	Initial
#Clone15	#clo11	1	Initial
#Clone16	#clo5	7	Initial
#Clone17	#clo5	7	Initial
#Clone18	#clo9	2	Initial
#Clone19	#clo9	5	Initial
#Clone20	#clo4	10	Initial
#Clone21	#clo9	7	Initial
#Clone22	#clo7	4	Initial
#Clone23	#clo5	8	Initial
#Clone24	#clo5	7	Initial
#Clone25	#clo5	10	Initial
#Clone26	#clo5	6	Initial
#Clone27	#clo5	7	Initial
#Clone28	#clo4	2	Initial
#Clone29	#clo4	3	Initial
#Clone30	#clo5	10	Initial
#Clone31	#clo5	11	Initial
#Clone32	#clo5	12	Initial
#Clone33	#clo5	4	Initial
#Clone34	#clo3	1	Initial
#Clone35	#clo5	6	Initial
#Clone36	#clo3	3	Initial
#Clone37	#clo1	2	Initial
#Clone38	#clo1	1	Initial
#Clone39	#clo1	6	Initial
#Clone40	#clo1	3	Initial
#Clone41	#clo3	5	Initial
